CustomerID,Name,Age,Gender,Annual_Income,Spending_Score,Membership_Level,Purchase_Frequency,Membership_upgrade,Avg_Order_Value,Preferred_Cuisine,Weekend_Order_Ratio,App_Rating,Avg_Delivery_Tips,Discount_Usage_Freq,Total_Cuisines_Tried,Avg_Delivery_Time,Last_Month_Complaints
CUST2498,Kathryn Walker,26,Female,59932,16,Gold,10.1,0,52.73,Thai,0.43,1,7.91,High,7,31.1,0
CUST2499,Samantha Hampton,26,Male,69185,36,Silver,6.5,0,94.32,Indian,0.67,1,8.82,Low,7,58.4,0
CUST2500,Melinda Riley,46,Male,104486,24,Gold,4.8,1,106.48,Healthy,0.2,4,9.88,Low,5,35.9,0
CUST2501,Corey Cowan,28,Male,37252,66,Silver,10.8,1,36.48,Healthy,0.56,3,4.9,Medium,9,16.5,0
CUST2502,Amanda Nicholson,61,Female,93135,9,Gold,3.2,1,48.96,Indian,0.65,5,6.39,High,2,39.4,0
CUST2503,Michelle Hall,63,Female,35471,16,Basic,4.3,,29.84,Chinese,0.45,4,3.67,High,4,24.4,0
CUST2504,Kathryn Rogers,55,Male,61522,1,Gold,11.3,0,54.15,Chinese,0.42,4,5.22,Medium,2,38.4,1
CUST2505,James Holmes,39,Female,68354,68,Basic,4.7,0,61.44,Italian,0.72,4,5.06,Medium,8,29.3,1
CUST2506,Karen Davidson,45,Male,64830,58,Silver,9.9,0,70.03,Italian,0.35,4,7.76,Medium,1,30,0
CUST2507,April Hall,34,Male,49784,61,Platinum,3.8,0,51.46,Healthy,0.52,1,7.08,Medium,9,45.4,1
CUST2508,Nicole Lopez,38,Male,48402,98,Basic,11.8,0,53.62,Indian,0.38,5,7.42,Medium,5,19.2,1
CUST2509,Robert Mcgrath,57,Female,84043,64,Gold,5.6,0,106.3,Pizza,0.44,5,6.47,High,3,30.1,1
CUST2510,Alexis Lopez,20,Male,68418,31,Silver,3.9,1,89.83,Thai,0.37,3,8.34,Medium,4,29,0
CUST2511,Sarah Martinez,28,Male,42106,23,Platinum,14.6,0,51.29,Pizza,0.74,2,4.95,Medium,1,48.4,0
CUST2512,Veronica Pierce,22,Male,65301,57,Gold,12.8,0,95.05,Indian,0.38,2,14.04,Medium,3,31.5,0
CUST2513,Matthew Powell,39,Male,71720,98,Gold,10.8,0,37.17,Italian,0.37,4,4.38,Medium,8,25.6,0
CUST2514,Robert Ellis,40,Male,41986,88,Silver,5.4,0,29.21,Healthy,0.58,4,2.65,Medium,2,37.3,0
CUST2515,Derrick Miles,64,Female,71776,50,Silver,6.4,0,36.43,Healthy,0.5,5,1.92,Medium,2,26.1,0
CUST2516,Stacie Robinson,63,Male,61698,40,Platinum,10.2,1,70.8,Italian,0.42,5,7.54,Low,9,27.5,0
CUST2517,Daniel Middleton,31,Male,52443,62,Gold,4.4,0,73.32,Pizza,0.41,4,4.37,Low,5,41.9,0
CUST2518,Todd Li,34,Female,73728,54,Platinum,12.8,0,54.82,Mexican,0.52,4,7.32,Medium,5,15,0
CUST2519,Cheryl Norton,30,Male,73225,68,Basic,1.1,,104.49,Mexican,0.4,4,13.09,High,1,25.4,0
CUST2520,Richard Figueroa,36,Male,77612,10,Platinum,13.6,0,43.48,Italian,0.6,4,4.18,Low,6,28.2,0
CUST2521,Blake Gross,63,Female,58989,52,Silver,14.6,0,84.62,Mexican,0.59,4,7.86,Medium,8,50.5,0
CUST2522,Peter Evans,21,Female,39793,81,Silver,1.5,1,33.89,Burger,0.55,4,4.74,Low,6,39.5,0
CUST2523,Melissa Lane,39,Male,51729,33,Basic,13.2,0,31.11,Indian,0.51,4,2.45,Low,7,34.7,0
CUST2524,Cindy Benson,35,Female,43857,8,Gold,2.7,1,43.24,Indian,0.46,4,3.24,High,4,34,0
CUST2525,Lindsey James,54,Male,46006,52,Basic,8.8,,34.82,Italian,0.48,4,5.01,High,2,36.2,0
CUST2526,Benjamin Sexton,31,Male,68452,98,Silver,8.1,0,53.73,Chinese,0.48,4,7.03,Low,1,37.5,0
CUST2527,Mary Cooper,68,Female,50743,51,Silver,7.8,1,40.96,Thai,0.12,4,5.41,Medium,6,36.3,0
CUST2528,Jackie Tucker,51,Male,54649,44,Platinum,6.8,0,71.21,Pizza,0.39,4,4.95,Low,9,54.5,0
CUST2529,Gregory White,35,Female,100425,53,Silver,14,1,104.36,Italian,0.51,4,6.71,High,10,30.6,0
CUST2530,Julia Ward,51,Male,79112,52,Basic,7.7,0,64.18,Mexican,0.47,4,3.38,Low,5,36.7,0
CUST2531,Lisa Randall,40,Male,77528,48,Gold,1.7,0,86.08,Pizza,0.78,3,6.34,Low,2,35.4,0
CUST2532,John Joseph,31,Male,68578,70,Basic,2.6,,83.4,Chinese,0.39,1,10.63,Medium,1,44.4,0
CUST2533,Jeffrey Daniel,27,Male,51452,62,Gold,9.1,0,39.75,Mexican,0.36,4,2.94,High,3,28.1,0
CUST2534,Kevin Flores,64,Male,45377,53,Gold,3.8,0,41.45,Healthy,0.46,4,5.09,Low,4,31.3,0
CUST2535,Joel Morrison,21,Female,56500,83,Silver,13.2,0,35.14,Thai,0.6,5,2.64,Medium,7,19.9,0
CUST2536,Michele Riley,64,Male,45227,43,Basic,9.5,0,30.81,Burger,0.47,4,2.76,Low,9,44.9,0
CUST2537,Carlos Smith,30,Female,77677,58,Platinum,8.7,0,91.75,Mexican,0.31,4,13.61,High,8,19.8,0
CUST2538,Kathryn Holmes,48,Male,66384,27,Basic,9.9,,45.24,Burger,0.39,3,3.37,Low,9,40.4,0
CUST2539,Jeff Owens,61,Male,84248,44,Gold,12.7,0,86.37,Pizza,0.68,2,7.57,High,7,51.8,0
CUST2540,Shannon Ashley,21,Male,62853,46,Silver,7.6,0,75.99,Burger,0.54,5,6.09,Medium,10,54.3,1
CUST2541,John Moore,66,Male,66012,83,Silver,6.8,0,40.06,Pizza,0.48,3,2.44,Medium,8,31.9,0
CUST2542,Brittany Brown,36,Male,110053,6,Silver,11.7,1,117.46,Pizza,0.46,4,11.63,High,8,31.5,0
CUST2543,Jonathan Ray,36,Female,58734,13,Gold,5.4,1,44.44,Pizza,0.52,4,3.9,High,1,34.3,0
CUST2544,Wendy Webb,28,Male,61335,33,Gold,13.9,1,89.73,Pizza,0.37,4,10.72,Medium,9,44,0
CUST2545,Dustin Blake,52,Male,56855,2,Basic,4.5,,55.92,Pizza,0.51,5,7.37,Low,2,33.7,0
CUST2546,Marcus Spencer III,27,Female,52619,22,Basic,2.1,,68.72,Mexican,0.23,4,7.18,Medium,7,32.3,0
CUST2547,Patricia Le,36,Female,54983,99,Platinum,1.5,0,57.74,Pizza,0.37,3,3.07,Medium,10,45.7,0
CUST2548,Amanda Bright,69,Female,43326,31,Basic,10.1,0,23.54,Mexican,0.72,5,2.63,Medium,10,35.4,0
CUST2549,Terri Stone,36,Female,54088,82,Gold,5.7,1,61.29,Pizza,0.34,5,3.4,Medium,5,33.5,0
CUST2550,Eric Campbell,52,Male,79346,100,Basic,5.7,0,115.16,Burger,0.1,3,12.86,Low,4,26.2,1
CUST2551,Lauren Wang,61,Female,101172,61,Gold,14.8,1,111.45,Healthy,0.23,1,13.21,Medium,1,45.3,0
CUST2552,Jennifer Watkins,48,Male,91691,81,Gold,13.7,0,120.96,Pizza,0.28,2,8.44,Medium,1,37.5,0
CUST2553,Melissa Coleman,20,Male,76492,72,Platinum,12.9,0,105.88,Chinese,0.53,3,13.97,Low,3,34.9,0
CUST2554,Ashlee White,41,Female,65526,59,Platinum,11.9,0,47.71,Pizza,0.24,5,6.73,Medium,1,16.4,0
CUST2555,Zachary Griffin,23,Male,42942,91,Basic,3.1,,30.58,Pizza,0.64,4,4.02,Medium,8,44.5,0
CUST2556,William Martin,52,Female,53606,51,Silver,2.5,0,59.56,Burger,0.43,4,4.8,Medium,3,23.7,0
CUST2557,Richard Willis,40,Male,51210,51,Silver,9.1,0,46.65,Thai,0.56,5,5.07,Low,10,39.5,0
CUST2558,Mary Garcia,47,Female,47494,54,Basic,9.7,,63.64,Indian,0.33,4,9,Medium,2,27.2,0
CUST2559,Anthony Cochran,52,Male,79646,16,Basic,2,,111.51,Burger,0.65,3,9.15,Low,6,24.3,0
CUST2560,Gary David,22,Female,70583,22,Platinum,12.3,1,60.24,Chinese,0.59,5,7.95,Medium,4,44.3,0
CUST2561,Jeremy Jennings,68,Female,30764,47,Silver,11,0,22.67,Indian,0.47,5,1.15,Medium,4,36,0
CUST2562,Stephanie Avila,19,Female,72375,1,Gold,12.4,0,92.68,Italian,0.31,5,4.67,Medium,2,35.4,0
CUST2563,Erin Hamilton,30,Male,29523,33,Platinum,5.6,1,22.87,Italian,0.44,4,2.88,Low,2,54.5,0
CUST2564,Thomas Rodriguez,64,Male,61664,48,Silver,2,1,81.56,Thai,0.31,5,10.29,Medium,6,54.4,0
CUST2565,Joshua Miller,64,Female,62939,32,Gold,13.5,0,58.14,Chinese,0.63,3,7.49,High,5,32.5,0
CUST2566,Ashley Duncan,55,Female,62764,76,Platinum,8.9,0,73.28,Burger,0.47,4,10.48,Low,9,21.9,0
CUST2567,Paul Shaw,30,Male,53379,21,Gold,9.9,0,31.79,Mexican,0.63,5,1.96,High,4,49.1,0
CUST2568,Michael Jacobson,29,Female,58854,7,Platinum,4.5,1,66.14,Chinese,0.23,3,4.84,Medium,5,21.6,0
CUST2569,Michael Jones,48,Male,54898,44,Silver,9.1,0,52.25,Healthy,0.64,5,7.33,Medium,1,39.8,0
CUST2570,Renee Stout,44,Female,38349,62,Platinum,1,1,41.67,Indian,0.56,4,2.82,Low,2,32.3,0
CUST2571,Jerry Howe,34,Female,43878,52,Basic,3.5,,29.31,Indian,0.57,1,3.47,Low,3,35.8,0
CUST2572,Christopher Edwards,63,Female,56936,34,Platinum,14.5,0,70.42,Pizza,0.36,5,7.26,High,5,47.3,0
CUST2573,Denise Brown,26,Male,49494,58,Basic,9,0,67.45,Italian,0.49,3,3.93,Low,5,27.1,0
CUST2574,Jamie Snow,58,Female,73256,24,Basic,2.7,,52.51,Thai,0.5,4,4.12,Low,4,28.9,0
CUST2575,Justin White,26,Male,66812,84,Silver,4.9,0,39.8,Indian,0.61,2,4.06,Medium,10,42.6,0
CUST2576,William Sanchez,68,Male,62681,97,Gold,4.4,1,32.82,Chinese,0.38,5,4.44,Low,3,52.9,0
CUST2577,Margaret Conner,37,Female,54480,64,Gold,10.3,0,62.21,Indian,0.35,3,7.51,Medium,9,59.7,0
CUST2578,Travis Orr,60,Female,29476,38,Basic,7.1,,32.63,Thai,0.3,3,3.66,Medium,1,20.5,0
CUST2579,Andrew Green,35,Female,32824,27,Gold,3.6,1,34.36,Thai,0.28,2,3.42,High,6,30.8,0
CUST2580,Michael Thomas,61,Female,63244,99,Platinum,8.3,0,46.29,Thai,0.28,5,3.7,Medium,7,24.7,0
CUST2581,Allison Smith,21,Male,57186,56,Basic,11.3,0,50.95,Chinese,0.5,4,3.16,Low,10,43.5,0
CUST2582,Lacey Vaughan,57,Male,49550,66,Gold,2.6,1,54.23,Mexican,0.52,4,4.93,Low,4,35.6,0
CUST2583,Dr. Debra Zimmerman MD,66,Male,65280,76,Gold,4.7,1,65.07,Pizza,0.33,4,3.44,Medium,10,43.8,0
CUST2584,Jonathan Vasquez,69,Female,73743,15,Basic,1.1,,109.71,Italian,0.51,4,7.8,Medium,3,31,0
CUST2585,Brian Torres,57,Male,68385,82,Gold,4.1,0,43.52,Indian,0.54,2,4.06,High,8,42,0
CUST2586,Tiffany Schneider,22,Male,81068,35,Silver,2.9,1,96.89,Chinese,0.64,4,8.9,Medium,9,33.2,0
CUST2587,Laura Morris,67,Female,64960,43,Platinum,2.5,0,58.74,Burger,0.23,3,3.2,Low,1,36.4,0
CUST2588,Leonard Pena,37,Male,38091,4,Basic,4.8,,35.36,Italian,0.52,5,3.85,High,10,29.2,0
CUST2589,Christopher Robinson,56,Male,64227,53,Platinum,6.1,1,78.2,Mexican,0.55,5,8.21,Low,9,48.6,0
CUST2590,William Bauer,33,Male,59415,81,Silver,11.3,0,70.85,Chinese,0.52,4,4.1,Low,7,22.4,0
CUST2591,Bobby Griffith,33,Male,50167,40,Silver,3.5,0,74.81,Healthy,0.37,3,10.8,Medium,1,33.9,0
CUST2592,James Wolf,42,Female,61284,84,Platinum,5.1,1,38.51,Healthy,0.3,5,2.31,High,7,52.8,0
CUST2593,Andrea Smith,52,Male,30838,27,Basic,6.8,0,18.63,Pizza,0.29,2,2.52,Medium,5,47.8,0
CUST2594,Jonathan Crawford,45,Female,41877,40,Platinum,3.8,0,51.27,Pizza,0.61,3,2.57,Low,10,26.6,0
CUST2595,Mary Hall,52,Male,54022,14,Gold,10.4,1,58.26,Mexican,0.29,3,8.05,Low,7,27.1,0
CUST2596,Cynthia Hooper,18,Male,35129,26,Silver,11.2,0,27.2,Mexican,0.27,4,1.41,Low,9,40.1,0
CUST2597,Timothy King,65,Female,63975,89,Silver,10.4,0,37.07,Pizza,0.5,5,4.66,Low,8,41.5,0
CUST2598,Lori Sawyer,36,Male,71812,76,Basic,12.5,0,42.06,Indian,0.26,3,3.62,Low,6,46.9,0
CUST2599,Melissa Williamson,20,Female,44526,6,Platinum,2.1,1,62.08,Indian,0.62,2,7.69,Medium,2,20.9,0
CUST2600,Maria Cook,24,Female,71544,22,Basic,12,0,49.5,Chinese,0.41,4,4.46,High,8,48.2,0
CUST2601,Joshua Reyes,59,Female,35730,22,Silver,8.4,1,29.42,Burger,0.64,4,1.68,Low,4,26,0
CUST2602,Jennifer Rodriguez,58,Female,33212,33,Platinum,5.7,0,24.13,Chinese,0.41,3,3.06,Low,8,48.3,1
CUST2603,Dustin Jones,27,Female,48182,54,Gold,12.9,0,41.2,Burger,0.47,3,2.35,High,7,18.8,1
CUST2604,Shelley Adams,42,Male,51794,29,Basic,9.9,,29.49,Mexican,0.55,5,4.19,Medium,4,23.9,0
CUST2605,Matthew Jones,36,Male,70875,15,Basic,11.8,0,72.23,Italian,0.7,5,3.98,High,8,52.2,1
CUST2606,Sheila Garcia,28,Female,77235,86,Gold,2.4,1,43.84,Chinese,0.4,5,4.29,Low,2,52.8,0
CUST2607,Clayton Cummings,52,Male,91259,46,Basic,8.4,,118.67,Chinese,0.35,5,14.51,Low,9,36,1
CUST2608,Deanna Martinez,19,Female,45689,40,Silver,8.9,0,33.52,Burger,0.33,3,2.99,Medium,6,31.7,0
CUST2609,Michael Sutton,39,Male,54934,26,Silver,2.4,1,57.13,Thai,0.51,3,4.1,Medium,7,34.8,0
CUST2610,Sheila Smith,18,Female,69251,42,Gold,9.1,1,95.57,Mexican,0.62,3,12.03,Medium,10,39.1,0
CUST2611,Mr. Brian Davies PhD,22,Male,74015,35,Gold,13.4,0,85.18,Mexican,0.6,3,10.94,Medium,1,40,0
CUST2612,Yvonne Williams,27,Female,73852,18,Basic,13.6,0,76.29,Healthy,0.64,5,10.85,Low,3,32.1,0
CUST2613,Sharon Harper,66,Male,36260,44,Gold,12.7,0,29.89,Thai,0.65,5,2.62,Medium,10,15.6,0
CUST2614,Jenny Phillips,36,Female,64101,6,Basic,12.4,0,53.4,Burger,0.39,4,5.37,Medium,5,29.6,1
CUST2615,Timothy Garcia,60,Female,58848,55,Platinum,2,0,68.82,Mexican,0.11,3,5.94,Medium,7,19.4,0
CUST2616,Don Wong,55,Female,60539,88,Platinum,5.6,1,90.45,Thai,0.42,5,6.85,Medium,1,42.7,0
CUST2617,Daisy Carlson,57,Female,70315,57,Basic,5.3,0,81.69,Pizza,0.62,5,10.22,Medium,9,38.7,0
CUST2618,Louis Randolph,45,Female,49492,71,Basic,7.8,0,52.35,Thai,0.33,3,4.4,Low,5,33.9,0
CUST2619,Angela Reed,66,Male,31951,73,Basic,14,0,39.32,Indian,0.61,5,3.65,Low,3,32.5,0
CUST2620,Veronica Vargas,68,Male,52764,87,Platinum,13.2,0,50.93,Healthy,0.48,3,4.6,Medium,7,54.7,0
CUST2621,Chad Smith,38,Female,57455,4,Basic,9.2,0,32.18,Pizza,0.49,2,3.9,Low,10,46.5,1
CUST2622,Susan Peterson,31,Female,67826,1,Silver,8.5,0,72.05,Italian,0.61,4,10.22,Medium,8,37.1,0
CUST2623,Patricia Brown,39,Male,39412,7,Silver,9.1,0,57.45,Chinese,0.41,4,6.7,High,10,29.6,0
CUST2624,Michael Carter,30,Male,71563,38,Basic,5.9,0,48.33,Healthy,0.7,2,4.7,Low,10,47.9,0
CUST2625,Matthew Kemp,22,Female,48708,16,Silver,9.7,0,57.96,Italian,0.53,3,7.41,Low,3,36.1,0
CUST2626,Jennifer Neal,48,Female,71930,18,Basic,10.6,0,50.42,Chinese,0.75,5,5.75,High,7,28.5,0
CUST2627,Patrick Pacheco,62,Female,47297,14,Platinum,8.3,0,48.99,Indian,0.5,4,2.75,Low,7,29.1,0
CUST2628,Alexander Thompson,24,Female,68143,95,Platinum,8.2,0,40.66,Thai,0.41,4,2.42,Low,4,41.6,0
CUST2629,Robyn Mccullough,37,Male,60727,93,Silver,1.8,1,57.71,Mexican,0.64,3,3.1,Low,10,44.5,0
CUST2630,Mr. Scott Jenkins,50,Male,53889,64,Silver,6.1,0,67.69,Pizza,0.51,2,6.48,Medium,9,41.4,0
CUST2631,Cathy Schroeder,59,Female,42486,94,Silver,13,0,36.01,Burger,0.25,3,4.77,Low,1,41.6,0
CUST2632,Kristen Foley,20,Male,53297,8,Basic,13.6,0,62.09,Pizza,0.73,3,5.05,Medium,1,32,0
CUST2633,Jennifer Hubbard,53,Male,28193,48,Basic,3.6,,36.52,Indian,0.53,3,3.23,Medium,5,29.6,0
CUST2634,Kathleen Ramirez,60,Female,70519,65,Basic,12.6,0,100.64,Italian,0.71,3,14.18,Low,3,36.5,0
CUST2635,Matthew Smith,18,Male,64374,81,Basic,8,0,47.29,Burger,0.53,4,6.32,Low,10,34.2,0
CUST2636,John Terry,56,Male,61564,8,Platinum,6.7,0,55.37,Mexican,0.34,3,6.45,Medium,9,25,0
CUST2637,Taylor Robinson,66,Male,65411,44,Gold,13.6,0,42.68,Indian,0.55,5,3.27,Medium,5,34.7,0
CUST2638,Deborah Kerr,21,Male,32702,60,Silver,2.3,0,48.81,Burger,0.58,3,3.01,Low,7,41.9,0
CUST2639,Traci Bauer,53,Female,44061,28,Silver,1.2,1,62.88,Indian,0.37,4,3.24,Low,1,31.1,0
CUST2640,Thomas Garcia,21,Male,62493,10,Gold,7.2,0,64.99,Thai,0.43,1,3.94,Medium,2,50.9,0
CUST2641,Erin Mullins,18,Male,42134,91,Silver,2.2,0,56.55,Indian,0.49,4,4.48,High,4,22.5,1
CUST2642,Jose Cook,63,Female,79969,76,Basic,5.3,0,81.64,Mexican,0.71,2,8.59,Low,9,26.8,0
CUST2643,Mark Wright,44,Female,52418,95,Basic,2.1,,58.9,Healthy,0.23,5,3.32,Medium,5,29.3,0
CUST2644,Andrew Johnson,28,Male,53785,36,Platinum,6.8,0,31.69,Chinese,0.48,5,2.02,Low,5,43.2,0
CUST2645,Daniel Guerrero,23,Female,43133,58,Gold,1.5,0,54.14,Burger,0.65,4,3.69,Low,9,37.1,0
CUST2646,Laurie Cantu,22,Female,48453,85,Gold,5.7,0,30.41,Thai,0.29,2,3.44,Low,8,26.1,0
CUST2647,Matthew Reynolds,58,Female,53247,91,Platinum,10.1,0,70.61,Mexican,0.9,4,7.88,Medium,2,16.3,0
CUST2648,Jeffery Castillo,62,Male,66806,27,Basic,11.3,0,85.65,Indian,0.64,5,9,Medium,7,23.1,0
CUST2649,Rodney Bailey,18,Female,52545,34,Gold,12.9,0,63.51,Thai,0.28,3,4.77,High,1,17.5,0
CUST2650,Brian Sanders,23,Male,34564,10,Basic,12.8,0,18.53,Mexican,0.49,4,1.61,Medium,10,43.7,0
CUST2651,James Greene,65,Male,43751,79,Silver,6.5,0,35.14,Healthy,0.37,5,2.1,High,9,24.4,0
CUST2652,Joshua Macdonald,19,Female,48136,20,Silver,9.2,0,36.73,Thai,0.4,5,2.67,Low,3,41.8,1
CUST2653,Rhonda Vasquez,42,Female,75390,83,Gold,4.8,0,64.85,Thai,0.5,5,9.06,Low,2,40.4,0
CUST2654,Donald Ferguson,49,Female,40327,14,Basic,2.9,,23.7,Chinese,0.18,5,3.51,High,4,46.9,0
CUST2655,Maurice Morgan,24,Male,35456,82,Gold,10.6,0,50.95,Pizza,0.18,5,5.85,Medium,4,27.9,0
CUST2656,Jonathan Morales,43,Male,62401,74,Basic,11.6,0,65.76,Burger,0.51,4,9.32,High,3,39,0
CUST2657,Tina Stark,50,Female,51985,89,Silver,9.3,0,41.88,Chinese,0.46,4,4.79,Low,2,36.2,0
CUST2658,Mr. Kenneth Mathews,32,Female,57954,61,Basic,5.1,0,51.98,Italian,0.52,5,2.77,Low,5,36.2,0
CUST2659,Jermaine Brandt,59,Female,57329,4,Platinum,7.9,1,54.3,Burger,0.51,4,8.13,Medium,4,34.8,0
CUST2660,Christopher Smith,36,Female,56877,39,Silver,5.9,1,62.6,Chinese,0.36,5,3.75,Low,5,43.4,1
CUST2661,Jo Walker,68,Male,78863,4,Silver,11.9,1,80.1,Indian,0.57,1,9.47,Medium,8,42.3,0
CUST2662,Robert Francis,27,Male,71653,96,Silver,9.9,0,101.7,Burger,0.54,4,7.66,Medium,2,35,0
CUST2663,Matthew Brown,46,Female,84156,78,Basic,9.1,,83.9,Burger,0.84,3,7.48,Low,9,30.4,0
CUST2664,Mary Vasquez,28,Female,39057,20,Basic,12.4,,58.28,Mexican,0.42,3,6.68,Low,10,29.3,0
CUST2665,Tracy Henry,59,Male,58766,32,Silver,9.7,0,79.42,Indian,0.37,3,7.44,Low,1,35.4,0
CUST2666,Robin Young,26,Female,66755,92,Silver,3.4,0,47.3,Italian,0.61,4,3.55,Low,8,37.2,0
CUST2667,Deborah Scott,44,Male,57830,68,Gold,5.1,0,82.73,Pizza,0.5,2,6.9,Medium,5,34.1,0
CUST2668,Charles Jordan,19,Female,86820,59,Basic,5.6,,53.51,Thai,0.38,4,4.5,Low,2,22.1,0
CUST2669,Sharon Booker,19,Male,56446,5,Platinum,9,1,74.36,Healthy,0.52,4,10.85,Low,8,32,0
CUST2670,Kelly Walker,40,Male,66712,63,Basic,13.4,0,58.75,Chinese,0.57,3,7.63,High,5,29.7,1
CUST2671,Larry Ford,40,Female,85422,65,Basic,7.2,0,117.71,Mexican,0.5,3,11.28,Medium,10,35.2,0
CUST2672,Rachel Huang,50,Male,83621,24,Gold,7.5,1,114.4,Chinese,0.56,4,8.01,Low,10,60,0
CUST2673,Heather Nash,32,Male,80069,11,Silver,10.9,1,104.56,Italian,0.38,5,13.71,Medium,3,39.3,0
CUST2674,Jonathan Williams,69,Male,66919,25,Basic,9.9,0,86.33,Thai,0.62,5,5.67,High,7,47.6,0
CUST2675,Heather Wallace,31,Male,51384,43,Basic,10.3,,41.35,Italian,0.56,5,2.94,Low,4,28.2,0
CUST2676,Nicole Mcclure,68,Female,56300,88,Basic,11.5,0,32.71,Burger,0.31,5,2.83,Medium,10,35.2,0
CUST2677,Henry Tucker PhD,42,Female,53978,91,Platinum,13.4,0,48.74,Healthy,0.58,4,6.73,Medium,6,47.3,0
CUST2678,Amanda Ray,18,Female,50806,44,Gold,3.7,0,34.22,Italian,0.4,5,2.16,Low,10,19.2,0
CUST2679,Larry Dodson,65,Male,54460,57,Silver,3.2,0,65.08,Chinese,0.87,5,4.05,Medium,8,32.7,0
CUST2680,Brooke George,45,Male,32229,62,Gold,14.2,0,27.27,Indian,0.43,5,2.71,High,1,41.2,0
CUST2681,Katherine Smith,67,Female,38336,75,Silver,10.3,0,56.57,Indian,0.34,1,4.39,High,2,34.3,1
CUST2682,Wayne Lyons,53,Female,50030,48,Gold,8.1,0,57.08,Burger,0.4,5,6.1,Low,8,29.3,1
CUST2683,Sherry Long,49,Female,58260,20,Silver,3.7,1,77.05,Pizza,0.49,4,7.33,Low,7,29.9,0
CUST2684,James Crosby,45,Female,61709,41,Basic,11,0,39.03,Chinese,0.43,5,3.65,High,10,38.2,0
CUST2685,Makayla Cain,29,Female,79627,55,Gold,13.6,0,108.45,Chinese,0.57,2,6.64,Medium,9,19.3,0
CUST2686,Dr. Diana Jordan,46,Female,69581,55,Gold,6,1,99,Italian,0.33,4,6.35,Low,2,36.2,0
CUST2687,Carolyn Weaver,27,Female,46073,85,Basic,8.5,0,45.48,Healthy,0.35,3,6.01,Medium,8,42.3,0
CUST2688,Dillon Evans,65,Male,53796,47,Platinum,12.6,1,59.51,Chinese,0.5,3,8.25,Low,6,31.4,1
CUST2689,Christopher Chavez Jr.,52,Female,37126,43,Gold,2.6,0,46.96,Mexican,0.27,2,3.45,Low,1,19.4,1
CUST2690,Vicki Guerra,25,Female,32829,7,Silver,6.4,0,22.15,Pizza,0.62,5,1.36,High,4,29.9,0
CUST2691,Jennifer Powers,69,Female,57456,66,Silver,6.4,0,57.6,Italian,0.37,1,3.19,Low,2,33.8,0
CUST2692,Mr. James Sandoval,48,Male,64444,70,Silver,4.5,1,57.91,Mexican,0.47,3,6.42,Low,7,24.2,0
CUST2693,Rebecca Sheppard,46,Female,82154,47,Silver,9.4,0,53.1,Burger,0.29,3,6.45,Low,9,35.3,0
CUST2694,Mark Woods,22,Female,62937,6,Basic,5.4,,54.6,Indian,0.25,4,4.77,Medium,6,36.7,0
CUST2695,James Russo,39,Female,64412,15,Silver,1.6,1,36.6,Burger,0.68,3,4.32,Low,4,47,0
CUST2696,Maria Lee,43,Female,75514,44,Silver,7.6,0,39.71,Indian,0.42,3,4.82,Medium,5,33.4,0
CUST2697,Debra Michael,51,Female,76109,85,Basic,11.9,0,48.34,Burger,0.34,4,6.94,Medium,1,36.1,1
CUST2698,Chris Underwood,20,Male,72243,63,Platinum,5.9,1,105.7,Chinese,0.62,4,5.97,High,4,29.5,0
CUST2699,Lisa Fuller,45,Male,75502,6,Basic,8.1,0,79.24,Mexican,0.83,2,5.49,Low,10,30.2,0
CUST2700,Samantha Wu,48,Female,69967,26,Silver,8.2,0,102.56,Indian,0.47,3,5.83,High,3,42,1
CUST2701,Jennifer Pratt,43,Male,60422,13,Silver,6.2,0,56.34,Italian,0.62,3,7.71,Low,9,32.7,0
CUST2702,Mr. Manuel Jefferson DVM,33,Female,36676,38,Platinum,8.6,0,29.77,Mexican,0.65,5,3.85,Medium,6,43.3,0
CUST2703,Sarah Morris,37,Male,65811,18,Gold,14.2,0,66.22,Italian,0.55,4,7.12,Medium,4,34.5,0
CUST2704,Samantha Matthews,45,Female,43751,25,Basic,5.2,0,41.1,Mexican,0.43,4,2.4,Low,3,23.6,0
CUST2705,Henry Atkinson,23,Female,52458,39,Silver,5.2,0,31.77,Mexican,0.77,3,2.46,Medium,4,28.1,0
CUST2706,Daniel Ayala,67,Male,77709,62,Gold,3.8,0,88.65,Burger,0.36,4,7.07,Low,8,59.2,1
CUST2707,Michael Carter,64,Female,56024,99,Silver,1.6,0,40.12,Indian,0.7,2,4.26,Low,5,34,0
CUST2708,John Smith,20,Male,48550,62,Basic,12.2,0,54.36,Indian,0.44,1,4.12,Low,1,18.8,0
CUST2709,Melissa Spencer,61,Male,75337,99,Platinum,11.8,0,86.65,Healthy,0.42,4,4.96,Medium,5,23.6,0
CUST2710,Cheryl Spence,56,Female,60744,58,Gold,4.4,0,39.61,Mexican,0.27,4,4.88,Low,8,27.9,0
CUST2711,Michelle Osborne,19,Female,53634,27,Silver,5.8,0,30.11,Chinese,0.45,2,2.41,Low,4,26.1,1
CUST2712,Brooke Brown,29,Male,38403,9,Gold,5.5,0,49.19,Chinese,0.4,4,4.68,Low,2,24,0
CUST2713,Sarah Lambert,38,Male,67150,21,Silver,14.2,0,64.45,Italian,0.66,5,4.05,Medium,3,49.6,1
